target_id	length	eff_length	est_counts	tpm
SOAP.k35.scaffold5014	5826	5608.77	1222	22.9444
SOAP.k35.scaffold5134	443	239.85	0	0
SOAP.k35.scaffold5534	1511	1293.77	7	0.56979
SOAP.k35.scaffold5571	7426	7208.77	235	3.43305
SOAP.k35.scaffold5849	4242	4024.77	671	17.5572
SOAP.k35.scaffold5953	2500	2282.77	16	0.738127
SOAP.k35.scaffold6259	8587	8369.77	150	1.88734
SOAP.k35.scaffold6465	4018	3800.77	10	0.277078
SOAP.k35.scaffold6507	4024	3806.77	3480.45	96.2836
SOAP.k35.scaffold7058	1598	1380.77	20	1.5254
SOAP.k35.scaffold7548	344	156.802	0	0
SOAP.k35.scaffold7872	9319	9101.77	3	0.0347111
SOAP.k35.scaffold7953	5413	5195.77	0	0
SOAP.k35.scaffold8120	1224	1006.77	243	25.4185
SOAP.k35.scaffold8450	4223	4005.77	244	6.41471
SOAP.k35.scaffold8704	416	216.904	0	0
SOAP.k35.scaffold8745	4620	4402.77	252.217	6.03283
SOAP.k35.scaffold8795	11268	11050.8	1153.9	10.9964
SOAP.k35.scaffold8849	2507	2289.77	611	28.1011
SOAP.k35.scaffold8991	1905	1687.77	0	0
SOAP.k35.scaffold9115	1869	1651.77	299	19.0632
SOAP.k35.scaffold9247	5067	4849.77	11316.5	245.734
SOAP.k35.scaffold9271	348	159.927	0	0
SOAP.k35.scaffold9807	2753	2535.77	2138	88.7915
SOAP.k35.scaffold9912	1407	1189.77	2	0.177028
SOAP.k35.scaffold9927	927	709.839	0	0
SOAP.k35.scaffold9991	1206	988.765	1474	156.992
SOAP.k35.scaffold10050	1074	856.765	342	42.0375
SOAP.k35.scaffold10108	5156	4938.77	117	2.49482
SOAP.k35.scaffold10324	1164	946.765	0	0
SOAP.k35.scaffold10325	2571	2353.77	2	0.0894828
SOAP.k35.scaffold10364	2960	2742.77	755	28.9888
SOAP.k35.scaffold10526	1558	1340.77	13	1.02109
SOAP.k35.scaffold10662	319	137.602	0	0
SOAP.k35.scaffold10664	295	119.545	2	1.76186
SOAP.k35.scaffold10806	4896	4678.77	194.458	4.37691
SOAP.k35.scaffold10985	4195	3977.77	4.54735	0.12039
SOAP.k35.scaffold11282	2912	2694.77	1152	45.0199
SOAP.k35.scaffold11314	2092	1874.77	3	0.168518
SOAP.k35.scaffold11417	1629	1411.77	29433	2195.56
SOAP.k35.scaffold11465	2982	2764.77	8	0.304722
SOAP.k35.scaffold11619	3380	3162.77	311	10.3554
SOAP.k35.scaffold11797	3219	3001.77	925	32.4517
SOAP.k35.scaffold11836	2496	2278.77	4509	208.379
SOAP.k35.scaffold11951	3737	3519.77	868	25.9704
SOAP.k35.scaffold12072	433	231.207	63	28.6954
SOAP.k35.scaffold12084	1151	933.765	7	0.789465
SOAP.k35.scaffold12282	4077	3859.77	4642	126.653
SOAP.k35.scaffold12348	7078	6860.77	18	0.276295
SOAP.k35.scaffold12509	1188	970.765	1	0.108482
SOAP.k35.scaffold12730	2402	2184.77	1343	64.7357
SOAP.k35.scaffold12807	732	515.649	0	0
SOAP.k35.scaffold12869	2760	2542.77	1	0.0414158
SOAP.k35.scaffold12878	3306	3088.77	321	10.9444
SOAP.k35.scaffold13135	5341	5123.77	40	0.822135
SOAP.k35.scaffold13170	1774	1556.77	359	24.2853
SOAP.k35.scaffold13312	2574	2356.77	2	0.0893689
SOAP.k35.scaffold13498	3713	3495.77	2517	75.8252
SOAP.k35.scaffold13553	2647	2429.77	0	0
SOAP.k35.scaffold13596	6949	6731.77	1	0.0156438
SOAP.k35.scaffold13613	460	255.409	0	0
SOAP.k35.scaffold13737	4838	4620.77	257	5.85722
SOAP.k35.scaffold13773	1888	1670.77	6	0.378189
SOAP.k35.scaffold13828	2566	2348.77	0	0
SOAP.k35.scaffold14071	762	545.331	0	0
SOAP.k35.scaffold14279	2538	2320.77	1.00431	0.0455733
SOAP.k35.scaffold14416	4282	4064.77	49.291	1.27704
SOAP.k35.scaffold14453	1942	1724.77	8	0.488464
SOAP.k35.scaffold14571	3106	2888.77	60	2.18732
SOAP.k35.scaffold14905	8238	8020.77	1309	17.1869
SOAP.k35.scaffold14928	3523	3305.77	1	0.0318567
SOAP.k35.scaffold15024	1309	1091.77	4	0.385837
SOAP.k35.scaffold15706	940	722.839	22.6386	3.29823
SOAP.k35.scaffold15753	727	510.701	434.065	89.5079
SOAP.k35.scaffold15848	2648	2430.77	132	5.71878
SOAP.k35.scaffold16115	4490	4272.77	285	7.02439
SOAP.k35.scaffold16414	2673	2455.77	0	0
SOAP.k35.scaffold16485	1214	996.765	3.32983	0.351805
SOAP.k35.scaffold16551	2332	2114.77	5374	267.614
SOAP.k35.scaffold16578	4551	4333.77	371.747	9.03348
SOAP.k35.scaffold16587	2071	1853.77	30	1.70427
SOAP.k35.scaffold16592	1612	1394.77	0	0
SOAP.k35.scaffold16991	3073	2855.77	933	34.4058
SOAP.k35.scaffold17013	302	124.735	0	0
SOAP.k35.scaffold17212	1043	825.765	631	80.4721
SOAP.k35.scaffold17314	1504	1286.77	22	1.80051
SOAP.k35.scaffold17446	11316	11098.8	9.02018	0.0855881
SOAP.k35.scaffold17656	3571	3353.77	23	0.722217
SOAP.k35.scaffold17728	2421	2203.77	812	38.8028
SOAP.k35.scaffold17796	1589	1371.77	2	0.15354
SOAP.k35.scaffold17814	1078	860.765	29	3.54802
SOAP.k35.scaffold18013	5093	4875.77	20	0.431976
SOAP.k35.scaffold18488	1621	1403.77	0	0
SOAP.k35.scaffold18548	3032	2814.77	3	0.112241
SOAP.k35.scaffold18750	1440	1222.77	2	0.17225
SOAP.k35.scaffold18798	5221	5003.77	949	19.9729
SOAP.k35.scaffold18955	4412	4194.77	315	7.90816
SOAP.k35.scaffold18969	1247	1029.77	1	0.102267
SOAP.k35.scaffold19043	3867	3649.77	6	0.173125
SOAP.k35.scaffold19075	768	551.331	1	0.191012
SOAP.k35.scaffold19199	1136	918.765	8	0.916976
SOAP.k35.scaffold19321	5286	5068.77	80	1.66211
SOAP.k35.scaffold19688	2194	1976.77	150	7.99114
SOAP.k35.scaffold19737	4459	4241.77	2	0.0496542
SOAP.k35.scaffold19933	3745	3527.77	6891	205.71
SOAP.k35.scaffold19987	696	480.148	1	0.219329
SOAP.k35.scaffold19997	3599	3381.77	2	0.0622815
SOAP.k35.scaffold20492	3939	3721.77	3380	95.6402
SOAP.k35.scaffold20897	2171	1953.77	117.767	6.34779
SOAP.k35.scaffold20987	5560	5342.77	3	0.0591327
SOAP.k35.scaffold21123	1978	1760.77	819	48.9841
SOAP.k35.scaffold21278	1030	812.765	4835	626.475
SOAP.k35.scaffold21342	593	379.193	0	0
SOAP.k35.scaffold21358	980	762.765	526	72.6219
SOAP.k35.scaffold21383	843	625.979	0	0
SOAP.k35.scaffold21446	1487	1269.77	267.319	22.1706
SOAP.k35.scaffold21504	3585	3367.77	5518	172.549
SOAP.k35.scaffold21678	1864	1646.77	0	0
SOAP.k35.scaffold21754	1024	806.765	211.841	27.6526
SOAP.k35.scaffold21886	474	267.767	1	0.393292
SOAP.k35.scaffold22035	5119	4901.77	25	0.537106
SOAP.k35.scaffold22089	1572	1354.77	22	1.71014
SOAP.k35.scaffold22107	2487	2269.77	11.3975	0.528811
SOAP.k35.scaffold22260	1916	1698.77	33	2.04575
SOAP.k35.scaffold22341	3255	3037.77	5	0.173336
SOAP.k35.scaffold22876	1021	803.765	0	0
SOAP.k35.scaffold22975	810	593.163	2.19467	0.389643
SOAP.k35.scaffold22997	2919	2701.77	394.37	15.372
SOAP.k35.scaffold23141	607	392.961	0	0
SOAP.k35.scaffold23153	3870	3652.77	46	1.3262
SOAP.k35.scaffold23204	7272	7054.77	544	8.12061
SOAP.k35.scaffold23484	1669	1451.77	8	0.580318
SOAP.k35.scaffold23495	404	206.524	0	0
SOAP.k35.scaffold23515	2894	2676.77	2	0.0786851
SOAP.k35.scaffold23620	1639	1421.77	1	0.0740704
SOAP.k35.scaffold23637	6532	6314.77	8.21563	0.137011
SOAP.k35.scaffold23710	3014	2796.77	191	7.192
SOAP.k35.scaffold23728	2111	1893.77	1.00142	0.0556883
SOAP.k35.scaffold23852	2284	2066.77	743	37.8591
SOAP.k35.scaffold23882	2431	2213.77	15	0.713563
SOAP.k35.scaffold23918	3413	3195.77	0	0
SOAP.k35.scaffold24133	2247	2029.77	0	0
SOAP.k35.scaffold24164	469	263.232	4	1.60027
SOAP.k35.scaffold24190	3459	3241.77	30	0.974568
SOAP.k35.scaffold24272	488	280.643	11	4.12773
SOAP.k35.scaffold24308	355	165.74	0	0
SOAP.k35.scaffold24360	5877	5659.77	1439	26.7753
SOAP.k35.scaffold24508	733	516.649	2	0.407668
SOAP.k35.scaffold24554	2262	2044.77	2118	109.082
SOAP.k35.scaffold24655	2409	2191.77	3.44235	0.165399
SOAP.k35.scaffold24741	2906	2688.77	1051	41.1645
SOAP.k35.scaffold24802	2152	1934.77	101	5.49751
SOAP.k35.scaffold24807	1237	1019.77	0	0
SOAP.k35.scaffold25094	2466	2248.77	0	0
SOAP.k35.scaffold25134	2237	2019.77	7	0.364981
SOAP.k35.scaffold25191	340	153.915	2	1.36843
SOAP.k35.scaffold25240	627	412.555	4	1.02106
SOAP.k35.scaffold25288	5380	5162.77	2066	42.1425
SOAP.k35.scaffold25309	1642	1424.77	1248	92.2452
SOAP.k35.scaffold25375	5982	5764.77	5	0.09134
SOAP.k35.scaffold25392	5218	5000.77	492.497	10.3715
SOAP.k35.scaffold25446	3375	3157.77	0	0
SOAP.k35.scaffold25501	384	189.661	0	0
SOAP.k35.scaffold25563	1742	1524.77	1	0.0690668
SOAP.k35.scaffold25626	3780	3562.77	21	0.620733
SOAP.k35.scaffold25664	874	656.979	0	0
SOAP.k35.scaffold25678	1254	1036.77	115	11.6813
SOAP.k35.scaffold25717	2904	2686.77	13	0.509549
SOAP.k35.scaffold25926	2812	2594.77	2010.64	81.6036
SOAP.k35.scaffold26017	1346	1128.77	8136.99	759.159
SOAP.k35.scaffold26086	3603	3385.77	1	0.031104
SOAP.k35.scaffold26111	4190	3972.77	562.344	14.9067
SOAP.k35.scaffold26250	3334	3116.77	8218	277.674
SOAP.k35.scaffold26516	4686	4468.77	578	13.6211
SOAP.k35.scaffold26564	374	181.339	101	58.6546
SOAP.k35.scaffold26726	6359	6141.77	458	7.85317
SOAP.k35.scaffold26946	1201	983.765	8	0.856389
SOAP.k35.scaffold26974	3493	3275.77	10	0.321484
SOAP.k35.scaffold27085	5443	5225.77	1128	22.7317
SOAP.k35.scaffold27090	4328	4110.77	7549.29	193.4
SOAP.k35.scaffold27146	745	528.545	6	1.19548
SOAP.k35.scaffold27149	1478	1260.77	686	57.301
SOAP.k35.scaffold27160	805	588.163	0	0
SOAP.k35.scaffold27258	2003	1785.77	0	0
SOAP.k35.scaffold27368	334	148.937	4	2.82834
SOAP.k35.scaffold27493	4201	3983.77	357.184	9.44214
SOAP.k35.scaffold27718	4737	4519.77	10	0.233
SOAP.k35.scaffold28035	2253	2035.77	0	0
SOAP.k35.scaffold28037	625	410.596	258	66.1724
SOAP.k35.scaffold28138	1629	1411.77	2	0.14919
SOAP.k35.scaffold28189	3449	3231.77	480	15.6413
SOAP.k35.scaffold28259	809	592.163	0	0
SOAP.k35.scaffold28409	2462	2244.77	1682.52	78.9338
SOAP.k35.scaffold28687	761	544.386	14	2.70828
SOAP.k35.scaffold28722	1447	1229.77	861	73.7316
SOAP.k35.scaffold28818	382	187.969	0	0
SOAP.k35.scaffold28982	2056	1838.77	2	0.114545
SOAP.k35.scaffold29000	1343	1125.77	0	0
SOAP.k35.scaffold29060	2742	2524.77	5	0.208555
SOAP.k35.scaffold29091	3126	2908.77	2	0.0724092
SOAP.k35.scaffold29098	1751	1533.77	4	0.274646
SOAP.k35.scaffold29161	1196	978.765	0	0
SOAP.k35.scaffold29209	3485	3267.77	78	2.51372
SOAP.k35.scaffold29268	1924	1706.77	1563	96.4401
SOAP.k35.scaffold29403	2537	2319.77	106	4.8121
SOAP.k35.scaffold29418	709	493.003	7	1.49528
SOAP.k35.scaffold29653	2321	2103.77	1	0.0500582
SOAP.k35.scaffold29680	1212	994.765	0	0
SOAP.k35.scaffold29718	5147	4929.77	0	0
SOAP.k35.scaffold29741	679	463.384	4	0.909059
SOAP.k35.scaffold29816	1405	1187.77	28593	2535.14
SOAP.k35.scaffold30036	1684	1466.77	1	0.0717979
SOAP.k35.scaffold30082	2633	2415.77	1	0.0435931
SOAP.k35.scaffold30110	4464	4246.77	415.969	10.3151
SOAP.k35.scaffold30113	1124	906.765	4.28218	0.497328
SOAP.k35.scaffold30154	2942	2724.77	15	0.579742
SOAP.k35.scaffold30295	4099	3881.77	222	6.02277
SOAP.k35.scaffold30408	4794	4576.77	4.03389	0.0928192
SOAP.k35.scaffold30463	3361	3143.77	430	14.4043
SOAP.k35.scaffold30476	1803	1585.77	134	8.89894
SOAP.k35.scaffold30506	2213	1995.77	1502	79.2562
SOAP.k35.scaffold30633	4192	3974.77	744	19.7122
SOAP.k35.scaffold30757	460	255.409	6.18296	2.54937
SOAP.k35.scaffold30759	2796	2578.77	85	3.4712
SOAP.k35.scaffold31025	1227	1009.77	1	0.104292
SOAP.k35.scaffold31196	399	202.245	2	1.04142
SOAP.k35.scaffold31249	1995	1777.77	238	14.0986
SOAP.k35.scaffold31393	1553	1335.77	0	0
SOAP.k35.scaffold31407	7617	7399.77	232	3.30174
SOAP.k35.scaffold31529	2455	2237.77	6.21367	0.29242
SOAP.k35.scaffold31567	548	336.274	1	0.313169
SOAP.k35.scaffold31597	1583	1365.77	0	0
SOAP.k35.scaffold31737	2897	2679.77	0	0
SOAP.k35.scaffold32017	729	512.701	0	0
SOAP.k35.scaffold32109	409	210.743	0	0
SOAP.k35.scaffold32170	403	205.59	0	0
SOAP.k35.scaffold32205	3678	3460.77	13.4289	0.408641
SOAP.k35.scaffold32330	478	271.406	13	5.04424
SOAP.k35.scaffold32348	2406	2188.77	133	6.39919
SOAP.k35.scaffold32416	3371	3153.77	74.4384	2.48565
SOAP.k35.scaffold32597	4019	3801.77	1022	28.3099
SOAP.k35.scaffold32682	878	660.979	7	1.11528
SOAP.k35.scaffold32719	3241	3023.77	3229.9	112.49
SOAP.k35.scaffold32726	4723	4505.77	60.5731	1.41574
SOAP.k35.scaffold32752	1120	902.765	3	0.34996
SOAP.k35.scaffold32788	6989	6771.77	2290	35.6128
SOAP.k35.scaffold32856	3222	3004.77	1065.62	37.3476
SOAP.k35.scaffold33097	1191	973.765	53	5.73184
SOAP.k35.scaffold33148	4905	4687.77	18	0.40437
SOAP.k35.scaffold33161	2828	2610.77	19.0935	0.770179
SOAP.k35.scaffold33200	661	445.654	0	0
SOAP.k35.scaffold33204	794	577.163	0	0
SOAP.k35.scaffold33369	1981	1763.77	286	17.0765
SOAP.k35.scaffold33407	437	234.719	0	0
SOAP.k35.scaffold33503	3319	3101.77	3.11398	0.105725
SOAP.k35.scaffold33522	1354	1136.77	51	4.72468
SOAP.k35.scaffold33555	408	209.99	2	1.00301
SOAP.k35.scaffold33783	417	217.812	0	0
SOAP.k35.scaffold33871	1099	881.765	2654	316.972
SOAP.k35.scaffold33918	2995	2777.77	309	11.7148
SOAP.k35.scaffold34005	3181	2963.77	10	0.355327
SOAP.k35.scaffold34045	1720	1502.77	1	0.070078
SOAP.k35.scaffold34067	3650	3432.77	4	0.122712
SOAP.k35.scaffold34128	4114	3896.77	1394	37.6731
SOAP.k35.scaffold34131	4224	4006.77	631	16.5847
SOAP.k35.scaffold34324	5370	5152.77	7	0.143064
SOAP.k35.scaffold34369	747	530.492	2.52047	0.500351
SOAP.k35.scaffold34514	2775	2557.77	15	0.617594
SOAP.k35.scaffold34713	3299	3081.77	492	16.8127
SOAP.k35.scaffold34715	2069	1851.77	12	0.682445
SOAP.k35.scaffold34741	614	399.881	451	118.773
SOAP.k35.scaffold34791	1572	1354.77	208	16.1686
SOAP.k35.scaffold34798	1247	1029.77	0	0
SOAP.k35.scaffold34799	516	306.264	0	0
SOAP.k35.scaffold34911	2242	2024.77	0	0
SOAP.k35.scaffold34935	7320	7102.77	1566	23.2186
SOAP.k35.scaffold34939	766	549.331	0	0
SOAP.k35.scaffold34984	4005	3787.77	8	0.222423
SOAP.k35.scaffold35030	312	132.163	0	0
SOAP.k35.scaffold35041	864	646.979	1	0.162773
SOAP.k35.scaffold35053	608	393.961	0	0
SOAP.k35.scaffold35144	398	201.353	1	0.523014
SOAP.k35.scaffold35173	1122	904.765	26	3.02629
SOAP.k35.scaffold35174	1586	1368.77	1	0.0769385
SOAP.k35.scaffold35231	354	164.962	4	2.55358
SOAP.k35.scaffold35292	1601	1383.77	217	16.5147
SOAP.k35.scaffold35331	4169	3951.77	907	24.1707
SOAP.k35.scaffold35358	2567	2349.77	813.874	36.4758
SOAP.k35.scaffold35390	3128	2910.77	4425	160.095
SOAP.k35.scaffold35464	2922	2704.77	541	21.064
SOAP.k35.scaffold35580	1331	1113.77	408	38.5779
SOAP.k35.scaffold35677	2791	2573.77	2	0.081834
SOAP.k35.scaffold35704	601	387.039	7	1.90465
SOAP.k35.scaffold36024	2297	2079.77	80	4.05087
SOAP.k35.scaffold36192	433	231.207	12	5.46579
SOAP.k35.scaffold36269	3382	3164.77	51	1.69708
SOAP.k35.scaffold36314	1122	904.765	451	52.4944
SOAP.k35.scaffold36329	387	192.289	19	10.4057
SOAP.k35.scaffold36380	677	461.384	0	0
SOAP.k35.scaffold36524	981	763.765	55	7.5836
SOAP.k35.scaffold36639	527	316.535	0	0
SOAP.k35.scaffold36659	1504	1286.77	2.38239	0.194978
SOAP.k35.scaffold36686	2373	2155.77	439	21.4455
SOAP.k35.scaffold36693	1376	1158.77	1	0.0908818
SOAP.k35.scaffold36714	2828	2610.77	210	8.47079
SOAP.k35.scaffold36720	1754	1536.77	14	0.959385
SOAP.k35.scaffold36739	2589	2371.77	64	2.84172
SOAP.k35.scaffold36807	1817	1599.77	3	0.197487
SOAP.k35.scaffold36829	2056	1838.77	1	0.0572725
SOAP.k35.scaffold36999	371	178.873	0	0
SOAP.k35.scaffold37020	596	382.155	0	0
SOAP.k35.scaffold37029	3765	3547.77	15	0.445255
SOAP.k35.scaffold37295	791	574.163	0	0
SOAP.k35.scaffold37625	2251	2033.77	23	1.19097
SOAP.k35.scaffold37640	572	359.157	2	0.586432
SOAP.k35.scaffold37686	384	189.661	34	18.8787
SOAP.k35.scaffold37764	2569	2351.77	646	28.9275
SOAP.k35.scaffold37815	714	497.903	0	0
SOAP.k35.scaffold37862	1018	800.765	0	0
SOAP.k35.scaffold37898	645	429.963	0	0
SOAP.k35.scaffold37901	804	587.163	0	0
SOAP.k35.scaffold37953	2037	1819.77	4.01561	0.232386
SOAP.k35.scaffold37965	2727	2509.77	2911	122.147
SOAP.k35.scaffold37992	434	232.11	62	28.1301
SOAP.k35.scaffold38089	1990	1772.77	333	19.7818
SOAP.k35.scaffold38160	877	659.979	0	0
SOAP.k35.scaffold38279	3209	2991.77	0	0
SOAP.k35.scaffold38280	4519	4301.77	2	0.0489616
SOAP.k35.scaffold38406	615	400.8	0	0
SOAP.k35.scaffold38528	2968	2750.77	3	0.114852
SOAP.k35.scaffold38550	949	731.839	30.6628	4.41233
SOAP.k35.scaffold38684	3891	3673.77	4	0.114662
SOAP.k35.scaffold38725	692	476.196	18	3.9807
SOAP.k35.scaffold38739	798	581.163	8	1.44965
SOAP.k35.scaffold38826	5007	4789.77	70	1.53906
SOAP.k35.scaffold38880	2656	2438.77	135	5.82957
SOAP.k35.scaffold38906	1648	1430.77	7	0.515231
SOAP.k35.scaffold39044	2034	1816.77	2	0.115932
SOAP.k35.scaffold39172	408	209.99	24	12.0361
SOAP.k35.scaffold39252	3671	3453.77	0	0
SOAP.k35.scaffold39288	992	774.765	120	16.3111
SOAP.k35.scaffold39324	2613	2395.77	3.00205	0.131961
SOAP.k35.scaffold39376	3043	2825.77	12	0.447216
SOAP.k35.scaffold39388	735	518.598	0	0
SOAP.k35.scaffold39539	1102	884.765	0	0
SOAP.k35.scaffold39573	721	504.803	28	5.84129
SOAP.k35.scaffold39596	2356	2138.77	0	0
SOAP.k35.scaffold39668	542	330.712	3	0.955309
SOAP.k35.scaffold39771	1121	903.765	0	0
SOAP.k35.scaffold39875	2995	2777.77	1238	46.9351
SOAP.k35.scaffold39877	676	460.384	0	0
SOAP.k35.scaffold40039	6854	6636.77	1438	22.8179
SOAP.k35.scaffold40041	555	342.827	0	0
SOAP.k35.scaffold40097	2967	2749.77	477	18.2682
SOAP.k35.scaffold40105	3973	3755.77	0	0
SOAP.k35.scaffold40131	874	656.979	0	0
SOAP.k35.scaffold40379	439	236.497	10	4.45294
SOAP.k35.scaffold40471	524	313.759	0	0
SOAP.k35.scaffold40590	1986	1768.77	821	48.8816
SOAP.k35.scaffold40620	625	410.596	0	0
SOAP.k35.scaffold40733	984	766.765	0	0
SOAP.k35.scaffold40745	1600	1382.77	760	57.8812
SOAP.k35.scaffold40759	546	334.376	4	1.25979
SOAP.k35.scaffold40823	841	624.042	0	0
SOAP.k35.scaffold40855	2426	2208.77	1	0.0476785
SOAP.k35.scaffold40960	2313	2095.77	10.1142	0.50823
SOAP.k35.scaffold40969	1016	798.765	6	0.791051
SOAP.k35.scaffold41094	1064	846.765	9	1.11931
SOAP.k35.scaffold41174	459	254.489	0	0
SOAP.k35.scaffold41326	2148	1930.77	17	0.92724
SOAP.k35.scaffold41362	541	329.846	0	0
SOAP.k35.scaffold41392	1262	1044.77	19	1.91517
SOAP.k35.scaffold41538	490	282.585	208	77.5153
SOAP.k35.scaffold41560	2408	2190.77	25236	1213.1
SOAP.k35.scaffold41572	903	685.979	1	0.153519
SOAP.k35.scaffold41645	1615	1397.77	4	0.301369
SOAP.k35.scaffold41680	3182	2964.77	772.662	27.4455
SOAP.k35.scaffold41778	1928	1710.77	6	0.369346
SOAP.k35.scaffold41809	3077	2859.77	741	27.2873
SOAP.k35.scaffold41858	671	455.384	4	0.925029
SOAP.k35.scaffold41909	1948	1730.77	10	0.608463
SOAP.k35.scaffold42025	5105	4887.77	0	0
SOAP.k35.scaffold42106	524	313.759	0	0
SOAP.k35.scaffold42127	760	543.386	0	0
SOAP.k35.scaffold42139	5939	5721.77	652.285	12.0055
SOAP.k35.scaffold42282	3262	3044.77	0	0
SOAP.k35.scaffold42284	2715	2497.77	0	0
SOAP.k35.scaffold42353	1741	1523.77	1895	130.968
SOAP.k35.scaffold42474	676	460.384	1	0.228746
SOAP.k35.scaffold42691	513	303.481	0	0
SOAP.k35.scaffold42777	2113	1895.77	2039	113.267
SOAP.k35.scaffold42782	525	314.695	0	0
SOAP.k35.scaffold42823	514	304.42	12	4.15127
SOAP.k35.scaffold42834	1237	1019.77	21	2.16866
SOAP.k35.scaffold42968	1625	1407.77	96.7073	7.23439
SOAP.k35.scaffold42980	898	680.979	5	0.77323
SOAP.k35.scaffold43057	1192	974.765	25	2.70093
SOAP.k35.scaffold43115	633	418.388	614	154.548
SOAP.k35.scaffold43145	1677	1459.77	7	0.504996
SOAP.k35.scaffold43229	851	633.979	0	0
SOAP.k35.scaffold43317	1777	1559.77	1	0.067517
SOAP.k35.scaffold43482	533	322.211	143.883	47.0266
SOAP.k35.scaffold43582	3652	3434.77	1812	55.5564
SOAP.k35.scaffold43623	2439	2221.77	779	36.9243
SOAP.k35.scaffold43624	478	271.406	1	0.388019
SOAP.k35.scaffold43652	979	761.765	6	0.829474
SOAP.k35.scaffold43688	874	656.979	6	0.961772
SOAP.k35.scaffold43743	1535	1317.77	2202	175.975
SOAP.k35.scaffold43852	3246	3028.77	1190	41.3765
SOAP.k35.scaffold43926	748	531.439	1	0.198161
SOAP.k35.scaffold43973	1171	953.765	0	0
SOAP.k35.scaffold43980	1440	1222.77	9	0.775125
SOAP.k35.scaffold43981	797	580.163	0	0
SOAP.k35.scaffold44009	4181	3963.77	2848	75.6667
SOAP.k35.scaffold44019	1278	1060.77	96	9.53069
SOAP.k35.scaffold44081	744	527.545	6	1.19774
SOAP.k35.scaffold44097	638	423.134	7	1.74218
SOAP.k35.scaffold44107	587	373.42	1	0.282017
SOAP.k35.scaffold44162	1102	884.765	0	0
SOAP.k35.scaffold44214	589	375.382	3.66813	1.02907
SOAP.k35.scaffold44221	853	635.979	1	0.165588
SOAP.k35.scaffold44248	695	479.148	0	0
SOAP.k35.scaffold44275	3157	2939.77	2848	102.023
SOAP.k35.scaffold44282	3957	3739.77	105	2.95677
SOAP.k35.scaffold44285	772	555.276	0	0
SOAP.k35.scaffold44322	4244	4026.77	2	0.0523054
SOAP.k35.scaffold44375	4692	4474.77	282	6.63669
SOAP.k35.scaffold44392	611	396.961	0	0
SOAP.k35.scaffold44404	778	561.22	2	0.375292
SOAP.k35.scaffold44409	731	514.649	6	1.22776
SOAP.k35.scaffold44464	1687	1469.77	106	7.59505
SOAP.k35.scaffold44507	586	372.42	32.163	9.09486
SOAP.k35.scaffold44511	3614	3396.77	2183	67.6801
SOAP.k35.scaffold44526	1448	1230.77	59	5.04835
SOAP.k35.scaffold44548	644	429.006	0	0
SOAP.k35.scaffold44588	861	643.979	0	0
SOAP.k35.scaffold44612	1128	910.765	2	0.231258
SOAP.k35.scaffold44646	1057	839.765	9	1.12864
SOAP.k35.scaffold44703	611	396.961	0	0
SOAP.k35.scaffold44749	853	635.979	2	0.331177
SOAP.k35.scaffold44775	636	421.261	3	0.749967
SOAP.k35.scaffold44800	945	727.839	0	0
