target_id	length	eff_length	est_counts	tpm
SOAP.k35.scaffold24807	1237	1019.51	0	0
SOAP.k35.scaffold25094	2466	2248.51	0	0
SOAP.k35.scaffold25134	2237	2019.51	9	0.494475
SOAP.k35.scaffold25191	340	154.412	2	1.43714
SOAP.k35.scaffold25240	627	412.19	2	0.53837
SOAP.k35.scaffold25288	5380	5162.51	1694.8	36.4254
SOAP.k35.scaffold25309	1642	1424.51	1018	79.2921
SOAP.k35.scaffold25375	5982	5764.51	7	0.134736
SOAP.k35.scaffold25392	5218	5000.51	225.015	4.99282
SOAP.k35.scaffold25446	3375	3157.51	2	0.0702803
SOAP.k35.scaffold25501	384	190.261	0	0
SOAP.k35.scaffold25563	1742	1524.51	0	0
SOAP.k35.scaffold25626	3780	3562.51	16	0.498324
SOAP.k35.scaffold25664	874	656.581	1	0.16899
SOAP.k35.scaffold25678	1254	1036.51	117	12.5245
SOAP.k35.scaffold25717	2904	2686.51	16	0.660815
SOAP.k35.scaffold25926	2812	2594.51	1991.37	85.1617
SOAP.k35.scaffold26017	1346	1128.51	6131	602.8
SOAP.k35.scaffold26086	3603	3385.51	4	0.131094
SOAP.k35.scaffold26111	4190	3972.51	556.267	15.537
SOAP.k35.scaffold26250	3334	3116.51	7010	249.573
SOAP.k35.scaffold26516	4686	4468.51	754	18.7222
SOAP.k35.scaffold26564	374	182.013	41	24.9937
SOAP.k35.scaffold26726	6359	6141.51	376	6.79299
SOAP.k35.scaffold26946	1201	983.514	5	0.564077
SOAP.k35.scaffold26974	3493	3275.51	14	0.474239
SOAP.k35.scaffold27085	5443	5225.51	395	8.3872
SOAP.k35.scaffold27090	4328	4110.51	5561.69	150.127
SOAP.k35.scaffold27146	745	528.108	7	1.4707
SOAP.k35.scaffold27149	1478	1260.51	853	75.0845
SOAP.k35.scaffold27160	805	587.828	0	0
SOAP.k35.scaffold27258	2003	1785.51	13	0.807847
SOAP.k35.scaffold27368	334	149.65	1	0.741436
SOAP.k35.scaffold27493	4201	3983.51	693.91	19.3279
SOAP.k35.scaffold27718	4737	4519.51	9.0199	0.221441
SOAP.k35.scaffold28035	2253	2035.51	1	0.0545098
SOAP.k35.scaffold28037	625	410.232	156	42.1934
SOAP.k35.scaffold28138	1629	1411.51	2	0.157215
SOAP.k35.scaffold28189	3449	3231.51	428	14.6956
SOAP.k35.scaffold28259	809	591.828	1	0.187479
SOAP.k35.scaffold28409	2462	2244.51	1190	58.8266
SOAP.k35.scaffold28687	761	544.053	10	2.03942
SOAP.k35.scaffold28722	1447	1229.51	633	57.1241
SOAP.k35.scaffold28818	382	188.633	0	0
SOAP.k35.scaffold28982	2056	1838.51	0	0
SOAP.k35.scaffold29000	1343	1125.51	0	0
SOAP.k35.scaffold29060	2742	2524.51	4	0.175805
SOAP.k35.scaffold29091	3126	2908.51	2	0.076297
SOAP.k35.scaffold29098	1751	1533.51	1	0.0723537
SOAP.k35.scaffold29161	1196	978.514	1	0.113392
SOAP.k35.scaffold29209	3485	3267.51	34	1.15454
SOAP.k35.scaffold29268	1924	1706.51	1240	80.6233
SOAP.k35.scaffold29403	2537	2319.51	139	6.64916
SOAP.k35.scaffold29418	709	492.558	1	0.225264
SOAP.k35.scaffold29653	2321	2103.51	0	0
SOAP.k35.scaffold29680	1212	994.514	2	0.223135
SOAP.k35.scaffold29718	5147	4929.51	2	0.0450168
SOAP.k35.scaffold29741	679	462.752	1	0.239773
SOAP.k35.scaffold29816	1405	1187.51	15467.8	1445.23
SOAP.k35.scaffold30036	1684	1466.51	0	0
SOAP.k35.scaffold30082	2633	2415.51	1	0.0459345
SOAP.k35.scaffold30110	4464	4246.51	325.905	8.51544
SOAP.k35.scaffold30113	1124	906.514	0	0
SOAP.k35.scaffold30154	2942	2724.51	4	0.162899
SOAP.k35.scaffold30295	4099	3881.51	273	7.80387
SOAP.k35.scaffold30408	4794	4576.51	1.02033	0.0247375
SOAP.k35.scaffold30463	3361	3143.51	334	11.7891
SOAP.k35.scaffold30476	1803	1585.51	87	6.08833
SOAP.k35.scaffold30506	2213	1995.51	2785	154.853
SOAP.k35.scaffold30633	4192	3974.51	3531	98.574
SOAP.k35.scaffold30757	460	256.358	6	2.59689
SOAP.k35.scaffold30759	2796	2578.51	76	3.27034
SOAP.k35.scaffold31025	1227	1009.51	0	0
SOAP.k35.scaffold31196	399	202.889	3	1.64063
SOAP.k35.scaffold31249	1995	1777.51	198	12.3595
SOAP.k35.scaffold31393	1553	1335.51	0	0
SOAP.k35.scaffold31407	7617	7399.51	168	2.51915
SOAP.k35.scaffold31529	2455	2237.51	0	0
SOAP.k35.scaffold31567	548	336.067	0	0
SOAP.k35.scaffold31597	1583	1365.51	0	0
SOAP.k35.scaffold31737	2897	2679.51	0	0
SOAP.k35.scaffold32017	729	512.159	2	0.433285
SOAP.k35.scaffold32109	409	211.292	1	0.525128
SOAP.k35.scaffold32170	403	206.251	0	0
SOAP.k35.scaffold32205	3678	3460.51	4.33217	0.138904
SOAP.k35.scaffold32330	478	272.256	10	4.07541
SOAP.k35.scaffold32348	2406	2188.51	79.7354	4.04251
SOAP.k35.scaffold32416	3371	3153.51	59.4344	2.09118
SOAP.k35.scaffold32597	4019	3801.51	796	23.233
SOAP.k35.scaffold32682	878	660.581	4	0.671866
SOAP.k35.scaffold32719	3241	3023.51	1844.11	67.6742
SOAP.k35.scaffold32726	4723	4505.51	36.0257	0.88719
SOAP.k35.scaffold32752	1120	902.514	4	0.491762
SOAP.k35.scaffold32788	6989	6771.51	2090	34.246
SOAP.k35.scaffold32856	3222	3004.51	1090.71	40.2796
SOAP.k35.scaffold33097	1191	973.514	76	8.66204
SOAP.k35.scaffold33148	4905	4687.51	5	0.118352
SOAP.k35.scaffold33161	2828	2610.51	22.0956	0.939135
SOAP.k35.scaffold33200	661	445.161	0	0
SOAP.k35.scaffold33204	794	576.886	0	0
SOAP.k35.scaffold33369	1981	1763.51	171	10.7589
SOAP.k35.scaffold33407	437	235.808	0	0
SOAP.k35.scaffold33503	3319	3101.51	24.922	0.891575
SOAP.k35.scaffold33522	1354	1136.51	125	12.2035
SOAP.k35.scaffold33555	408	210.383	1	0.527399
SOAP.k35.scaffold33783	417	218.129	5	2.54335
SOAP.k35.scaffold33871	1099	881.514	2094	263.57
SOAP.k35.scaffold33918	2995	2777.51	324	12.9431
SOAP.k35.scaffold34005	3181	2963.51	6	0.224643
SOAP.k35.scaffold34045	1720	1502.51	0	0
SOAP.k35.scaffold34067	3650	3432.51	0	0
SOAP.k35.scaffold34128	4114	3896.51	889	25.3148
SOAP.k35.scaffold34131	4224	4006.51	968	26.8076
SOAP.k35.scaffold34324	5370	5152.51	1	0.0215342
SOAP.k35.scaffold34369	747	530.108	0	0
SOAP.k35.scaffold34514	2775	2557.51	17	0.73753
SOAP.k35.scaffold34713	3299	3081.51	1012	36.4389
SOAP.k35.scaffold34715	2069	1851.51	10	0.599269
SOAP.k35.scaffold34741	614	399.76	1979	549.282
SOAP.k35.scaffold34791	1572	1354.51	162	13.2703
SOAP.k35.scaffold34798	1247	1029.51	0	0
SOAP.k35.scaffold34799	516	306.289	0	0
SOAP.k35.scaffold34911	2242	2024.51	0	0
SOAP.k35.scaffold34935	7320	7102.51	1512	23.6205
SOAP.k35.scaffold34939	766	549.053	0	0
SOAP.k35.scaffold34984	4005	3787.51	3	0.0878852
SOAP.k35.scaffold35030	312	133.325	2	1.66444
SOAP.k35.scaffold35041	864	646.581	1	0.171603
SOAP.k35.scaffold35053	608	393.879	1	0.281699
SOAP.k35.scaffold35144	398	202.02	0	0
SOAP.k35.scaffold35173	1122	904.514	31	3.80273
SOAP.k35.scaffold35174	1586	1368.51	0	0
SOAP.k35.scaffold35231	354	165.446	0	0
SOAP.k35.scaffold35292	1601	1383.51	173	13.8743
SOAP.k35.scaffold35331	4169	3951.51	736	20.6663
SOAP.k35.scaffold35358	2567	2349.51	266.358	12.5787
SOAP.k35.scaffold35390	3128	2910.51	3946	150.431
SOAP.k35.scaffold35464	2922	2704.51	468	19.2002
SOAP.k35.scaffold35580	1331	1113.51	405	40.356
SOAP.k35.scaffold35677	2791	2573.51	1.02082	0.0440121
SOAP.k35.scaffold35704	601	387.075	2	0.573302
SOAP.k35.scaffold36024	2297	2079.51	134	7.14976
SOAP.k35.scaffold36192	433	232.325	9	4.29828
SOAP.k35.scaffold36269	3382	3164.51	3	0.105187
SOAP.k35.scaffold36314	1122	904.514	256	31.4032
SOAP.k35.scaffold36329	387	192.699	6	3.45477
SOAP.k35.scaffold36380	677	460.798	0	0
SOAP.k35.scaffold36524	981	763.514	14	2.03451
SOAP.k35.scaffold36639	527	316.653	0	0
SOAP.k35.scaffold36659	1504	1286.51	4	0.34498
SOAP.k35.scaffold36686	2373	2155.51	854	43.9598
SOAP.k35.scaffold36693	1376	1158.51	4	0.383096
SOAP.k35.scaffold36714	2828	2610.51	184	7.82061
SOAP.k35.scaffold36720	1754	1536.51	5	0.361062
SOAP.k35.scaffold36739	2589	2371.51	27	1.26324
SOAP.k35.scaffold36807	1817	1599.51	0	0
SOAP.k35.scaffold36829	2056	1838.51	22	1.32771
SOAP.k35.scaffold36999	371	179.57	0	0
SOAP.k35.scaffold37020	596	382.268	0	0
SOAP.k35.scaffold37029	3765	3547.51	46	1.43874
SOAP.k35.scaffold37295	791	573.886	0	0
SOAP.k35.scaffold37625	2251	2033.51	13	0.709325
SOAP.k35.scaffold37640	572	359.012	8	2.47246
SOAP.k35.scaffold37686	384	190.261	71	41.4055
SOAP.k35.scaffold37764	2569	2351.51	363	17.128
SOAP.k35.scaffold37815	714	497.31	14	3.12356
SOAP.k35.scaffold37862	1018	800.514	0	0
SOAP.k35.scaffold37898	645	429.555	6.64591	1.71666
SOAP.k35.scaffold37901	804	586.828	2.67445	0.505676
SOAP.k35.scaffold37953	2037	1819.51	2.01074	0.122617
SOAP.k35.scaffold37965	2727	2509.51	2198	97.1822
SOAP.k35.scaffold37992	434	233.178	3	1.42752
SOAP.k35.scaffold38089	1990	1772.51	204	12.77
SOAP.k35.scaffold38160	877	659.581	0	0
SOAP.k35.scaffold38279	3209	2991.51	0	0
SOAP.k35.scaffold38280	4519	4301.51	0	0
SOAP.k35.scaffold38406	615	400.76	0	0
SOAP.k35.scaffold38528	2968	2750.51	5	0.2017
SOAP.k35.scaffold38550	949	731.514	14.2758	2.16534
SOAP.k35.scaffold38684	3891	3673.51	7	0.211429
SOAP.k35.scaffold38725	692	475.705	18	4.1984
SOAP.k35.scaffold38739	798	580.886	5	0.955054
SOAP.k35.scaffold38826	5007	4789.51	3	0.069499
SOAP.k35.scaffold38880	2656	2438.51	103	4.68663
SOAP.k35.scaffold38906	1648	1430.51	5	0.387817
SOAP.k35.scaffold39044	2034	1816.51	8	0.488652
SOAP.k35.scaffold39172	408	210.383	2	1.0548
SOAP.k35.scaffold39252	3671	3453.51	1	0.0321283
SOAP.k35.scaffold39288	992	774.514	92	13.1798
SOAP.k35.scaffold39324	2613	2395.51	1	0.046318
SOAP.k35.scaffold39376	3043	2825.51	6	0.235615
SOAP.k35.scaffold39388	735	518.159	0	0
SOAP.k35.scaffold39539	1102	884.514	0	0
SOAP.k35.scaffold39573	721	504.21	38	8.3622
SOAP.k35.scaffold39596	2356	2138.51	3	0.155653
SOAP.k35.scaffold39668	542	330.471	6	2.0145
SOAP.k35.scaffold39771	1121	903.514	0	0
SOAP.k35.scaffold39875	2995	2777.51	1172	46.8188
SOAP.k35.scaffold39877	676	459.798	0	0
SOAP.k35.scaffold40039	6854	6636.51	2350	39.2895
SOAP.k35.scaffold40041	555	342.827	0	0
SOAP.k35.scaffold40097	2967	2749.51	299	12.066
SOAP.k35.scaffold40105	3973	3755.51	0	0
SOAP.k35.scaffold40131	874	656.581	2	0.33798
SOAP.k35.scaffold40379	439	237.634	4	1.86767
SOAP.k35.scaffold40471	524	313.878	0	0
SOAP.k35.scaffold40590	1986	1768.51	684	42.9137
SOAP.k35.scaffold40620	625	410.232	0	0
SOAP.k35.scaffold40733	984	766.514	0	0
SOAP.k35.scaffold40745	1600	1382.51	578	46.3882
SOAP.k35.scaffold40759	546	334.101	7	2.32471
SOAP.k35.scaffold40823	841	623.708	0	0
SOAP.k35.scaffold40855	2426	2208.51	1	0.0502399
SOAP.k35.scaffold40960	2313	2095.51	25.0345	1.32555
SOAP.k35.scaffold40969	1016	798.514	0	0
SOAP.k35.scaffold41094	1064	846.514	0	0
SOAP.k35.scaffold41174	459	255.518	0	0
SOAP.k35.scaffold41326	2148	1930.51	14.7777	0.84934
SOAP.k35.scaffold41362	541	329.505	0	0
SOAP.k35.scaffold41392	1262	1044.51	22	2.33699
SOAP.k35.scaffold41538	490	282.968	84	32.9376
SOAP.k35.scaffold41560	2408	2190.51	20583	1042.58
SOAP.k35.scaffold41572	903	685.514	1	0.161857
SOAP.k35.scaffold41645	1615	1397.51	3	0.238185
SOAP.k35.scaffold41680	3182	2964.51	744.887	27.8795
SOAP.k35.scaffold41778	1928	1710.51	8	0.518934
SOAP.k35.scaffold41809	3077	2859.51	648	25.1438
SOAP.k35.scaffold41858	671	454.89	1	0.243917
SOAP.k35.scaffold41909	1948	1730.51	28	1.79528
SOAP.k35.scaffold42025	5105	4887.51	0	0
SOAP.k35.scaffold42106	524	313.878	0	0
SOAP.k35.scaffold42127	760	543.053	0	0
SOAP.k35.scaffold42139	5939	5721.51	544.181	10.5531
SOAP.k35.scaffold42282	3262	3044.51	0	0
SOAP.k35.scaffold42284	2715	2497.51	0	0
SOAP.k35.scaffold42353	1741	1523.51	1886	137.355
SOAP.k35.scaffold42474	676	459.798	0	0
SOAP.k35.scaffold42691	513	303.538	0	0
SOAP.k35.scaffold42777	2113	1895.51	2472	144.701
SOAP.k35.scaffold42782	525	314.782	0	0
SOAP.k35.scaffold42823	514	304.507	0	0
SOAP.k35.scaffold42834	1237	1019.51	26	2.82963
SOAP.k35.scaffold42968	1625	1407.51	112.69	8.88341
SOAP.k35.scaffold42980	898	680.514	4	0.652186
SOAP.k35.scaffold43057	1192	974.514	39	4.44043
SOAP.k35.scaffold43115	633	418.066	360	95.5447
SOAP.k35.scaffold43145	1677	1459.51	3	0.228067
SOAP.k35.scaffold43229	851	633.708	0	0
SOAP.k35.scaffold43317	1777	1559.51	3	0.213442
SOAP.k35.scaffold43482	533	322.263	92	31.6757
SOAP.k35.scaffold43582	3652	3434.51	1256	40.5764
SOAP.k35.scaffold43623	2439	2221.51	790	39.4573
SOAP.k35.scaffold43624	478	272.256	0	0
SOAP.k35.scaffold43652	979	761.514	145	21.127
SOAP.k35.scaffold43688	874	656.581	11	1.85889
SOAP.k35.scaffold43743	1535	1317.51	1968	165.737
SOAP.k35.scaffold43852	3246	3028.51	1010	37.0033
SOAP.k35.scaffold43926	748	531.108	8	1.67131
SOAP.k35.scaffold43973	1171	953.514	0	0
SOAP.k35.scaffold43980	1440	1222.51	18	1.63368
SOAP.k35.scaffold43981	797	579.886	0	0
SOAP.k35.scaffold44009	4181	3963.51	2426	67.914
SOAP.k35.scaffold44019	1278	1060.51	80	8.36994
SOAP.k35.scaffold44081	744	527.108	16	3.36798
SOAP.k35.scaffold44097	638	422.812	6	1.57454
SOAP.k35.scaffold44107	587	373.422	0	0
SOAP.k35.scaffold44162	1102	884.514	7	0.878096
SOAP.k35.scaffold44214	589	375.422	0	0
SOAP.k35.scaffold44221	853	635.708	1	0.174538
SOAP.k35.scaffold44248	695	478.705	0	0
SOAP.k35.scaffold44275	3157	2939.51	2296	86.6653
SOAP.k35.scaffold44282	3957	3739.51	76	2.255
SOAP.k35.scaffold44285	772	554.998	0	0
SOAP.k35.scaffold44322	4244	4026.51	8	0.22045
SOAP.k35.scaffold44375	4692	4474.51	257	6.37288
SOAP.k35.scaffold44392	611	396.8	0	0
SOAP.k35.scaffold44404	778	560.943	4	0.791207
SOAP.k35.scaffold44409	731	514.159	6	1.2948
SOAP.k35.scaffold44464	1687	1469.51	69	5.20984
SOAP.k35.scaffold44507	586	372.422	0	0
SOAP.k35.scaffold44511	3614	3396.51	2470	80.6886
SOAP.k35.scaffold44526	1448	1230.51	32	2.88544
SOAP.k35.scaffold44548	644	428.598	0	0
SOAP.k35.scaffold44588	861	643.581	0	0
SOAP.k35.scaffold44612	1128	910.514	4	0.487441
SOAP.k35.scaffold44646	1057	839.514	14	1.85033
SOAP.k35.scaffold44703	611	396.8	0	0
SOAP.k35.scaffold44749	853	635.708	1	0.174538
SOAP.k35.scaffold44775	636	420.939	0	0
SOAP.k35.scaffold44800	945	727.514	0	0
SOAP.k35.scaffold44825	1670	1452.51	3435.53	262.436
